calc_key,potential_LAMMPS_key,potential_LAMMPS_id,potential_key,potential_id,composition,prototype,family,method,transformed,E_coh,a,b,c,alpha,beta,gamma
7ea019b3-0e67-474b-9937-91d776a5026f,060ea747-f653-44fd-99e4-07a000efa6de,2012--Park-H--Mo--LAMMPS--ipr1,522a71ba-bcde-4014-9b84-0b92a28efbc1,2012--Park-H-Fellinger-M-R-Lenosky-T-J-et-al--Mo,Mo,A3--Mg--hcp,A3--Mg--hcp,static,False,-6.4028628194782495,2.7434342992491874,2.7434342992491874,4.6923552810284,90.0,90.0,119.99999999999999
3d4d8b73-4a31-4f75-b168-37893ffa9dc3,060ea747-f653-44fd-99e4-07a000efa6de,2012--Park-H--Mo--LAMMPS--ipr1,522a71ba-bcde-4014-9b84-0b92a28efbc1,2012--Park-H-Fellinger-M-R-Lenosky-T-J-et-al--Mo,Mo,A4--C--dc,A4--C--dc,dynamic,False,-0.18960985886476248,10.457396560926476,10.457396560926476,10.457396560926476,90.0,90.0,90.0
9185a95d-8a5b-4241-8043-a4bf69678749,060ea747-f653-44fd-99e4-07a000efa6de,2012--Park-H--Mo--LAMMPS--ipr1,522a71ba-bcde-4014-9b84-0b92a28efbc1,2012--Park-H-Fellinger-M-R-Lenosky-T-J-et-al--Mo,Mo,A4--C--dc,A4--C--dc,static,False,-4.416228041607876,5.555679849291072,5.555679849291072,5.555679849291072,90.0,90.0,90.0
50f76fcc-052e-41c9-87c8-71836113852c,060ea747-f653-44fd-99e4-07a000efa6de,2012--Park-H--Mo--LAMMPS--ipr1,522a71ba-bcde-4014-9b84-0b92a28efbc1,2012--Park-H-Fellinger-M-R-Lenosky-T-J-et-al--Mo,Mo,A5--beta-Sn,A5--beta-Sn,static,False,-6.12162505191725,4.959279569379987,4.959279569379987,2.6455517681433167,90.0,90.0,90.0
5a91246f-b21f-4ef4-8451-6b68e36d5ef6,060ea747-f653-44fd-99e4-07a000efa6de,2012--Park-H--Mo--LAMMPS--ipr1,522a71ba-bcde-4014-9b84-0b92a28efbc1,2012--Park-H-Fellinger-M-R-Lenosky-T-J-et-al--Mo,Mo,A5--beta-Sn,A5--beta-Sn,static,False,29.210338035895,2.3601390296149356,2.3601390296149356,1.3737394043567923,90.0,90.0,90.0
c3481b68-e467-4a83-a59d-4c9806c8b14a,060ea747-f653-44fd-99e4-07a000efa6de,2012--Park-H--Mo--LAMMPS--ipr1,522a71ba-bcde-4014-9b84-0b92a28efbc1,2012--Park-H-Fellinger-M-R-Lenosky-T-J-et-al--Mo,Mo,A5--beta-Sn,A5--beta-Sn,static,False,-0.28737389539687497,8.760582033745674,8.760582033745674,4.523940165060314,90.0,90.0,90.0
38cd76da-eb8a-4e3b-ac10-400cf3fa25c5,060ea747-f653-44fd-99e4-07a000efa6de,2012--Park-H--Mo--LAMMPS--ipr1,522a71ba-bcde-4014-9b84-0b92a28efbc1,2012--Park-H-Fellinger-M-R-Lenosky-T-J-et-al--Mo,Mo,A5--beta-Sn,A5--beta-Sn,box,False,-0.254115350561525,8.793501018185594,8.793501018185594,4.20007447282598,90.0,90.0,90.0
1848a0bc-3cdd-4998-8645-57824008d1b8,060ea747-f653-44fd-99e4-07a000efa6de,2012--Park-H--Mo--LAMMPS--ipr1,522a71ba-bcde-4014-9b84-0b92a28efbc1,2012--Park-H-Fellinger-M-R-Lenosky-T-J-et-al--Mo,Mo,A6--In--bct,A6--In--bct,static,False,-6.547642921009,2.626932875847631,2.626932875847631,4.570935392267212,90.0,90.0,90.0
fa2b3702-cf76-4b0b-90b8-d06e2bf5057a,060ea747-f653-44fd-99e4-07a000efa6de,2012--Park-H--Mo--LAMMPS--ipr1,522a71ba-bcde-4014-9b84-0b92a28efbc1,2012--Park-H-Fellinger-M-R-Lenosky-T-J-et-al--Mo,Mo,A7--alpha-As,A7--alpha-As,box,False,-5.269186984195416,3.493781507489879,3.493781507489879,10.34959847425095,90.0,90.0,119.99999999999999
7ffba2f5-cb4f-4fcb-8212-2b5c91dc8de9,060ea747-f653-44fd-99e4-07a000efa6de,2012--Park-H--Mo--LAMMPS--ipr1,522a71ba-bcde-4014-9b84-0b92a28efbc1,2012--Park-H-Fellinger-M-R-Lenosky-T-J-et-al--Mo,Mo,Ah--alpha-Po--sc,Ah--alpha-Po--sc,dynamic,False,-0.28441587096755,4.528158984750051,4.528158984750051,4.528158984750051,90.0,90.0,90.0
