calc_key,potential_LAMMPS_key,potential_LAMMPS_id,potential_key,potential_id,composition,prototype,family,method,transformed,E_coh,a,b,c,alpha,beta,gamma
c3efabef-6aaf-489b-a808-a40a4d6c5c91,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,oqmd-1214698,oqmd-1214698,box,False,-3.3104450603199997,3.48391059147276,8.59771445165183,3.48495869155978,90.0,90.0,90.0
df780c82-00fb-4fa2-8455-c29f30e0890c,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,oqmd-1214787,oqmd-1214787,dynamic,False,-3.475194246875517,8.871963247205173,8.871963247205173,8.871963247205173,90.0,90.0,90.0
13c35bda-6014-4546-acd4-fb5fbef0aea3,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,oqmd-1214876,oqmd-1214876,dynamic,False,-3.4805403715622,6.232011408114342,6.232011408114342,6.232011408114342,90.0,90.0,90.0
9d1bca76-8049-4457-b238-b8f9063b52ad,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,oqmd-1214876,oqmd-1214876,box,False,-3.4804319878744,6.231485233504411,6.231485233504411,6.231485233504411,90.0,90.0,90.0
b35cdcef-3c19-4694-9948-ade6f89a1ac3,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,oqmd-1215054,oqmd-1215054,static,False,-3.3864901913277503,4.147436118928431,8.98937003571621,2.6652398646514204,90.0,90.0,90.0
659c20e4-08c5-4146-aa0c-d3613c789543,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,oqmd-1215054,oqmd-1215054,box,False,-3.3920600034856254,4.258540635804191,9.072187141458391,2.5795847090176003,90.0,90.0,90.0
7b123811-118a-4d7b-9ec7-5d00b4bd0849,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,oqmd-1215232,oqmd-1215232,static,False,-3.53081398292775,2.47499999997682,4.523383628111421,4.14725707166662,90.0,90.0,90.0
1236a9d3-110f-426c-903a-97c5b7d9db86,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,oqmd-1215232,oqmd-1215232,box,False,-3.5372451511417498,2.54678802353335,4.44573548553918,4.16431261052071,90.0,90.0,90.0
c2f66b7a-47f6-46b3-8ce7-efa997c3b6a0,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,oqmd-1215856,oqmd-1215856,static,False,-3.509046668372,4.034196245823417,4.034196245823417,2.5108864975381366,90.0,90.0,119.99999999999999
883d6b36-fef0-4cd6-895c-5e17ba14fd52,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,oqmd-1216034,oqmd-1216034,dynamic,False,-3.538404858625667,2.5566077683763666,2.5566077683763666,18.752569521265215,90.0,90.0,119.99999999999999
