
11520 atoms
2 atom types
-84.257549 84.257549 xlo xhi
-81.076864 81.076864 ylo yhi
0.000000 4.964924 zlo zhi

Atoms

1 2 -7.9621883206426e+01 -7.8355500819584e+01 4.8544695351032e+00
2 2 -8.3133013219875e+01 -8.0383174494096e+01 4.8510077713684e+00
3 2 8.4211006139566e+01 -7.8357872448744e+01 4.0158131273980e+00
4 2 8.4211006139566e+01 -7.8357872448744e+01 1.5333512868248e+00
5 2 -8.0791871893326e+01 -8.0381947343800e+01 4.0291343634174e+00
6 2 -8.0791871893326e+01 -8.0381947343800e+01 1.5466725228442e+00
7 2 -8.1963017636777e+01 -7.8356727305797e+01 7.1135093804432e-01
8 2 -8.1963017636777e+01 -7.8356727305797e+01 3.1938127786175e+00
9 2 -7.8450669772993e+01 -8.0380636431873e+01 7.2499563415651e-01
10 2 -7.8450669772993e+01 -8.0380636431873e+01 3.2074574747297e+00
11 2 -7.9621883206426e+01 -7.8355500819584e+01 2.3720076945300e+00
12 2 -8.3133013219875e+01 -8.0383174494096e+01 2.3685459307952e+00
13 2 -7.2598092098004e+01 -7.8351283673311e+01 4.8727720820549e+00
14 2 -7.6109404681018e+01 -8.0379237158782e+01 4.8684467936085e+00
15 2 -7.7280685718371e+01 -7.8354188026575e+01 4.0328681348194e+00
16 2 -7.7280685718371e+01 -7.8354188026575e+01 1.5504062942462e+00
17 2 -7.3768074676963e+01 -8.0377745018850e+01 4.0471864125784e+00
18 2 -7.3768074676963e+01 -8.0377745018850e+01 1.5647245720052e+00
19 2 -7.4939422745569e+01 -7.8352783947614e+01 7.2901705246304e-01
20 2 -7.4939422745569e+01 -7.8352783947614e+01 3.2114788930362e+00
21 2 -7.1426678130468e+01 -8.0376155701740e+01 7.4368391655614e-01
22 2 -7.1426678130468e+01 -8.0376155701740e+01 3.2261457571293e+00
23 2 -7.2598092098004e+01 -7.8351283673311e+01 2.3903102414817e+00
24 2 -7.6109404681018e+01 -8.0379237158782e+01 2.3859849530353e+00
25 2 -6.5573677494265e+01 -7.8346160062354e+01 4.8931324374265e+00
26 2 -6.9085213802828e+01 -8.0374465215945e+01 4.8877939265684e+00
27 2 -7.0256691901694e+01 -7.8349682471436e+01 4.0518322874871e+00
28 2 -7.0256691901694e+01 -7.8349682471436e+01 1.5693704469139e+00
29 2 -6.6743680936765e+01 -8.0372670036138e+01 4.0672140109043e+00
30 2 -6.6743680936765e+01 -8.0372670036138e+01 1.5847521703311e+00
31 2 -6.7915220688242e+01 -7.8347975919135e+01 7.4866746327898e-01
