calc_key,potential_LAMMPS_key,potential_LAMMPS_id,potential_key,potential_id,composition,prototype,family,method,transformed,E_coh,a,b,c,alpha,beta,gamma
9a16b677-ac04-4ddf-b170-cc17d9519cf8,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag,A3'--alpha-La--double-hcp,A3'--alpha-La--double-hcp,dynamic,FALSE,-2.849831624,2.892279173,2.892279173,9.442440857,90,90,120
db6ec899-9421-43f7-9db1-7bd13bbf88e7,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag,A3--Mg--hcp,A3--Mg--hcp,dynamic,FALSE,-2.849664759,2.892483575,2.892483575,4.719821096,90,90,120
1d532027-b3a4-4a2e-a4c9-28c085980447,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag,A4--C--dc,A4--C--dc,static,FALSE,-2.029353951,6.237515355,6.237515355,6.237515355,90,90,90
88e0130f-6176-4671-ade9-2c9dc8355ac8,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag,A5--beta-Sn,A5--beta-Sn,static,FALSE,-2.542470637,5.283297276,5.283297276,2.77301125,90,90,90
f8464092-5653-4123-a0ed-3a67e75c367e,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag,Ah--alpha-Po--sc,Ah--alpha-Po--sc,static,FALSE,-2.428934972,2.746347351,2.746347351,2.746347351,90,90,90
16497888-646b-4636-83bd-5ca9548cd024,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag,mp-989737,mp-989737,dynamic,FALSE,-2.849775993,2.892346812,2.892346812,21.24342171,90,90,120
c6f3d797-fb91-4511-b714-6338353a42a3,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag,oqmd-1214680,oqmd-1214680,box,FALSE,-2.632479883,4.006136687,9.767763723,3.99837057,90,90,90
b8b4e0b6-9742-42e1-9109-9c58334be1ef,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag,oqmd-1214769,oqmd-1214769,dynamic,FALSE,-2.778503096,10.051683,10.051683,10.051683,90,90,90
4930ae30-c682-40c3-9d13-afa572b286dc,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag,oqmd-1214769,oqmd-1214769,box,FALSE,-2.778386175,10.0518171,10.0518171,10.0518171,90,90,90
a4fe084d-66ec-4336-830a-ba791ee50f13,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag,oqmd-1214858,oqmd-1214858,dynamic,FALSE,-2.792965712,7.056229998,7.056229998,7.056229998,90,90,90
7758e2d4-78cb-46ca-92a5-b75337e71f74,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag,oqmd-1214858,oqmd-1214858,box,FALSE,-2.792589482,7.054505834,7.054505834,7.054505834,90,90,90
202fb434-77ad-4366-b118-927f977c9336,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag,oqmd-1215927,oqmd-1215927,static,FALSE,-2.181875909,4.648183995,4.648183995,5.212201877,90,90,120
f798a983-0091-41d4-8c65-351eb9679d32,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag2Au,C1--CaF2--fluorite,C1--CaF2--fluorite,static,FALSE,-2.880215754,6.278115411,6.278115411,6.278115411,90,90,90
44f27534-288e-46fa-bd63-909fa5cc4f7d,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag2AuCu,L2_1--AlCu2Mn--heusler,L2_1--AlCu2Mn--heusler,static,FALSE,-3.283291157,6.328048701,6.328048701,6.328048701,90,90,90
17784025-e444-4ddb-a792-2db7939315fb,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag2AuNi,L2_1--AlCu2Mn--heusler,L2_1--AlCu2Mn--heusler,static,FALSE,-3.462004632,6.288260947,6.288260947,6.288260947,90,90,90
2c55705b-6b37-45c7-b532-1e5787957921,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag2AuPd,L2_1--AlCu2Mn--heusler,L2_1--AlCu2Mn--heusler,static,FALSE,-3.451408171,6.393397042,6.393397042,6.393397042,90,90,90
c8cb3cfc-f588-4f90-9728-58a9bbf196a5,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag2AuPd,mp-1096329,mp-1096329,dynamic,FALSE,-1.827127878,9.720706274,11.16655029,15.75428542,90,90,90
ebdd568e-0263-4905-b174-259499f24f01,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag2AuPd,mp-1096329,mp-1096329,static,FALSE,-1.827127878,9.720706274,11.16442862,15.75129206,90,90,90
034df278-7dc8-498a-83fb-be9e18a4d4d2,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag2AuPt,L2_1--AlCu2Mn--heusler,L2_1--AlCu2Mn--heusler,static,FALSE,-3.871981871,6.378939099,6.378939099,6.378939099,90,90,90
31a412f1-43ca-45d2-a352-acaf1c35aed5,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag2Cu,C1--CaF2--fluorite,C1--CaF2--fluorite,dynamic,FALSE,-2.758018675,6.021523652,6.021523652,6.021523652,90,90,90
4aa6590a-3da8-49e5-876a-18e41d9077b3,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag2Cu,oqmd-1231386,oqmd-1231386,box,FALSE,-2.430353725,5.638016169,5.638016169,3.986984235,90,90,90
275d4658-b191-434c-8a55-cd50b4c6766b,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag2CuNi,L2_1--AlCu2Mn--heusler,L2_1--AlCu2Mn--heusler,dynamic,FALSE,-3.364196577,6.088656784,6.088656784,6.088656784,90,90,90
13779a3c-6967-4873-95ea-2860ba52a09b,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag2CuPd,L2_1--AlCu2Mn--heusler,L2_1--AlCu2Mn--heusler,dynamic,FALSE,-3.33172197,6.235399738,6.235399738,6.235399738,90,90,90
9c5a4f48-dce3-4035-a0c1-ab08d505f565,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag2CuPt,L2_1--AlCu2Mn--heusler,L2_1--AlCu2Mn--heusler,dynamic,FALSE,-3.779909473,6.219464297,6.219464297,6.219464297,90,90,90
9e7365fc-5fb6-46b9-87d6-508e32ab0eaa,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag2Ni,C1--CaF2--fluorite,C1--CaF2--fluorite,dynamic,FALSE,-3.020540244,5.989408538,5.989408538,5.989408538,90,90,90
eb7af824-f6b5-4ce7-abfb-768d69f8ace6,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag2Ni,oqmd-1231413,oqmd-1231413,box,FALSE,-2.694042566,5.544727725,5.544727725,4.099605432,90,90,90
564b70ad-7ba0-44db-92d3-17ee4945d920,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag2NiPd,L2_1--AlCu2Mn--heusler,L2_1--AlCu2Mn--heusler,dynamic,FALSE,-3.508579537,6.199721194,6.199721194,6.199721194,90,90,90
d27cfb60-bde5-4a96-a469-7476dd4fd845,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag2NiPt,L2_1--AlCu2Mn--heusler,L2_1--AlCu2Mn--heusler,box,FALSE,-3.957662542,6.182845112,6.182845112,6.182845112,90,90,90
8a35651c-3621-4f97-8592-912279b5c26f,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag2Pd,C1--CaF2--fluorite,C1--CaF2--fluorite,dynamic,FALSE,-2.901400981,6.160365027,6.160365027,6.160365027,90,90,90
13761c26-64aa-492e-97ec-4768f85c5761,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag2PdPt,L2_1--AlCu2Mn--heusler,L2_1--AlCu2Mn--heusler,dynamic,FALSE,-3.920567458,6.301658449,6.301658449,6.301658449,90,90,90
8093861a-9919-4cc2-a068-cbada6e4d16d,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag2Pt,C1--CaF2--fluorite,C1--CaF2--fluorite,dynamic,FALSE,-3.449717144,6.136652555,6.136652555,6.136652555,90,90,90
ea621292-e249-4470-bab0-05f3991e295a,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag3Au,A15--Cr3Si,A15--Cr3Si,dynamic,FALSE,-3.050363938,5.178801523,5.178801523,5.178801523,90,90,90
89b73199-8b45-4a91-a7af-c7e634327508,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag3Au,D0_3--BiF3,D0_3--BiF3,static,FALSE,-3.116156979,6.481277544,6.481277544,6.481277544,90,90,90
5e6dcfd2-1874-407c-95be-7037096d3c47,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag3Au,L1_2--AuCu3,L1_2--AuCu3,dynamic,FALSE,-3.147968377,4.079706687,4.079706687,4.079706687,90,90,90
214b0170-ce1c-44f8-a00b-5d7851e2d781,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag3Au,oqmd-301921,oqmd-301921,dynamic,FALSE,-3.148392118,4.08036172,4.08036172,8.154785396,90,90,90
b2e1f770-7934-4e9f-84ca-ff99119e2662,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag3Cu,A15--Cr3Si,A15--Cr3Si,dynamic,FALSE,-2.884701833,5.059208263,5.059208263,5.059208263,90,90,90
b4cc5b64-f42d-4962-b182-4541df015c66,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag3Cu,D0_3--BiF3,D0_3--BiF3,static,FALSE,-2.960640716,6.32951079,6.32951079,6.32951079,90,90,90
f4d1bd76-d5ac-430c-8fe5-595c26d06abb,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag3Cu,L1_2--AuCu3,L1_2--AuCu3,dynamic,FALSE,-2.990784317,3.980597554,3.980597554,3.980597554,90,90,90
778fb15f-d662-4f9f-8e69-e3e10c7641f8,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag3Cu,mp-984351,mp-984351,dynamic,FALSE,-2.994557853,5.637717305,5.637717305,4.580001821,90,90,120
c8aa5d14-c351-49ff-bd06-e15de9be560b,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag3Cu,oqmd-304243,oqmd-304243,dynamic,FALSE,-2.991189443,3.980999042,3.980999042,7.959318593,90,90,90
7db2c154-2ac6-492f-8555-cc9feef1dbd4,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag3Cu,oqmd-324143,oqmd-324143,box,FALSE,-2.994528132,5.638951956,5.638951956,4.578258072,90,90,120
5770ca56-700d-4ffd-897c-77f7bce63685,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag3Ni,A15--Cr3Si,A15--Cr3Si,dynamic,FALSE,-3.064187124,5.026212374,5.026212374,5.026212374,90,90,90
d25edd2f-9e54-4a74-94bd-5e8ddb90c547,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag3Ni,D0_3--BiF3,D0_3--BiF3,static,FALSE,-3.139341277,6.289543647,6.289543647,6.289543647,90,90,90
ab3258cb-f438-4135-bd42-94eb1dafd110,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag3Ni,L1_2--AuCu3,L1_2--AuCu3,dynamic,FALSE,-3.173419469,3.958454805,3.958454805,3.958454805,90,90,90
57edcbd7-2c9e-4e1b-a8d0-7ee985cb2c09,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag3Ni,mp-976762,mp-976762,dynamic,FALSE,-3.173743552,3.959557661,3.959557661,7.911753918,90,90,90
772211ce-6a59-4ba8-a089-32ead2b3cd1c,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag3Ni,oqmd-324390,oqmd-324390,dynamic,FALSE,-3.179524807,5.611665043,5.611665043,4.541975204,90,90,120
3394d344-299c-43a7-85e1-4d070ecaa112,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag3Ni,oqmd-324390,oqmd-324390,box,FALSE,-3.179503026,5.612871926,5.612871926,4.540398651,90,90,120
170eacfb-2de5-4817-b678-06fa262e57ae,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag3Pd,A15--Cr3Si,A15--Cr3Si,dynamic,FALSE,-3.077342596,5.105717009,5.105717009,5.105717009,90,90,90
b6438010-4f44-44ba-ae84-1726aca5615e,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag3Pd,D0_3--BiF3,D0_3--BiF3,static,FALSE,-3.147095165,6.391660901,6.391660901,6.391660901,90,90,90
ceb3716c-89ea-4a10-a680-3efb59d91065,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag3Pd,L1_2--AuCu3,L1_2--AuCu3,dynamic,FALSE,-3.183474816,4.022710022,4.022710022,4.022710022,90,90,90
b6724e28-b709-4523-8aca-bee52a924b1f,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag3Pd,mp-985296,mp-985296,dynamic,FALSE,-3.183217552,4.023073566,4.023073566,8.042228048,90,90,90
44ee0b17-527c-4248-b3d7-d253da37daf7,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag3Pd,oqmd-300341,oqmd-300341,dynamic,FALSE,-3.18321755,4.023119377,4.023119377,8.042027299,90,90,90
4ad8b313-4ef0-4e80-a358-068aaaf10e08,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag3Pt,A15--Cr3Si,A15--Cr3Si,dynamic,FALSE,-3.498777276,5.082967341,5.082967341,5.082967341,90,90,90
96b36f82-fbab-405d-9268-8f21f827384b,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag3Pt,D0_3--BiF3,D0_3--BiF3,static,FALSE,-3.573043529,6.363348708,6.363348708,6.363348708,90,90,90
661114c3-4247-46e0-9ef2-a9c66ef069df,8a99e4c9-7a90-4c0e-96f5-57048066940f,1989--Adams-J-B--Ag-Au-Cu-Ni-Pd-Pt--LAMMPS--ipr1,9ddb10de-d3f8-43fe-9dfc-472d704537e1,1989--Adams-J-B-Foiles-S-M-Wolfer-W-G--Ag-Au-Cu-Ni-Pd-Pt,Ag3Pt,L1_2--AuCu3,L1_2--AuCu3,dynamic,FALSE,-3.610299014,4.007120491,4.007120491,4.007120491,90,90,90
