,family,potential_LAMMPS_id,composition,num_melts,T_melt_mean,T_melt_std
76,A1--Cu--fcc,2004--Mishin-Y--Ni-Al--LAMMPS--ipr1,Ni,10,1696.9792745549225,1.2202056460503221
77,A1--Cu--fcc,2004--Mishin-Y--Ni-Al--LAMMPS--ipr2,Al,10,868.3322091455038,0.826588127275408
78,A1--Cu--fcc,2004--Mishin-Y--Ni-Al--LAMMPS--ipr2,Ni,10,1697.6967316907053,1.195707759695653
79,A1--Cu--fcc,2004--Zhou-X-W--Ag--LAMMPS--ipr1,Ag,10,1138.805419986676,1.2683895681819684
80,A1--Cu--fcc,2004--Zhou-X-W--Ag--LAMMPS--ipr2,Ag,10,1138.8975753117238,1.0632994334811519
81,A1--Cu--fcc,2004--Zhou-X-W--Al--LAMMPS--ipr1,Al,10,574.5804884456331,0.45618809114275444
82,A1--Cu--fcc,2004--Zhou-X-W--Al--LAMMPS--ipr2,Al,10,575.8662609359633,1.0397688228094264
83,A1--Cu--fcc,2004--Zhou-X-W--Au--LAMMPS--ipr1,Au,10,1139.2166525709688,0.8096676743295177
84,A1--Cu--fcc,2004--Zhou-X-W--Au--LAMMPS--ipr2,Au,10,1140.9560636287754,1.576530376074744
85,A1--Cu--fcc,2004--Zhou-X-W--Co--LAMMPS--ipr1,Co,10,1744.584242087045,1.9297374989496174
86,A1--Cu--fcc,2004--Zhou-X-W--Co--LAMMPS--ipr2,Co,10,1742.5928590767787,1.4939476257510522
87,A1--Cu--fcc,2004--Zhou-X-W--Cu--LAMMPS--ipr1,Cu,10,1179.1082247105433,1.3690347336265485
88,A1--Cu--fcc,2004--Zhou-X-W--Cu--LAMMPS--ipr2,Cu,10,1177.0009551596104,1.1705962923603261
89,A1--Cu--fcc,2004--Zhou-X-W--Cu-Ag-Au--LAMMPS--ipr1,Ag,10,1140.1022605762773,1.1672267166499093
90,A1--Cu--fcc,2004--Zhou-X-W--Cu-Ag-Au--LAMMPS--ipr1,Au,10,1139.8078892729504,1.317089873296824
91,A1--Cu--fcc,2004--Zhou-X-W--Cu-Ag-Au--LAMMPS--ipr1,Cu,10,1177.694787001175,0.7632126230520894
92,A1--Cu--fcc,2004--Zhou-X-W--Cu-Ag-Au--LAMMPS--ipr2,Ag,10,1137.6469612685348,1.2878129746704134
93,A1--Cu--fcc,2004--Zhou-X-W--Cu-Ag-Au--LAMMPS--ipr2,Au,10,1138.6542013073606,1.655216393412449
94,A1--Cu--fcc,2004--Zhou-X-W--Cu-Ag-Au--LAMMPS--ipr2,Cu,10,1176.196176103335,0.9678944070573476
95,A1--Cu--fcc,2004--Zhou-X-W--Fe--LAMMPS--ipr1,Fe,0,,
96,A1--Cu--fcc,2004--Zhou-X-W--Fe--LAMMPS--ipr2,Fe,0,,
97,A1--Cu--fcc,2004--Zhou-X-W--Mg--LAMMPS--ipr1,Mg,10,688.2292323758903,0.44249093679930174
98,A1--Cu--fcc,2004--Zhou-X-W--Mg--LAMMPS--ipr2,Mg,10,689.0206606240413,0.7316042369561324
99,A1--Cu--fcc,2004--Zhou-X-W--Ni--LAMMPS--ipr1,Ni,10,1515.486609653018,1.79527320577066
100,A1--Cu--fcc,2004--Zhou-X-W--Ni--LAMMPS--ipr2,Ni,10,1513.9129710503043,1.010891802731542
101,A1--Cu--fcc,2004--Zhou-X-W--Pb--LAMMPS--ipr1,Pb,10,625.5467640205263,0.7550762816526629
102,A1--Cu--fcc,2004--Zhou-X-W--Pb--LAMMPS--ipr2,Pb,10,625.901833245126,1.1288381988147103
103,A1--Cu--fcc,2004--Zhou-X-W--Pd--LAMMPS--ipr1,Pd,10,1590.8700304891488,1.387595684514061
104,A1--Cu--fcc,2004--Zhou-X-W--Pd--LAMMPS--ipr2,Pd,10,1594.2369464142273,1.4655707630737815
105,A1--Cu--fcc,2004--Zhou-X-W--Pt--LAMMPS--ipr1,Pt,10,1467.2196922244025,2.0537238055185836
106,A1--Cu--fcc,2004--Zhou-X-W--Pt--LAMMPS--ipr2,Pt,10,1466.662247503635,1.5155534304562748
107,A1--Cu--fcc,2004--Zhou-X-W--Ta-Cu--LAMMPS--ipr1,Cu,10,1180.5090197571053,0.9676967063069349
108,A1--Cu--fcc,2004--Zhou-X-W--Ta-Cu--LAMMPS--ipr2,Cu,10,1178.0189662290968,0.9872212771218943
109,A1--Cu--fcc,2004--Zhou-X-W--Ti--LAMMPS--ipr1,Ti,10,1576.741206853596,1.2690765660397068
110,A1--Cu--fcc,2004--Zhou-X-W--Ti--LAMMPS--ipr2,Ti,10,1578.7893843086172,1.0463986038704427
111,A1--Cu--fcc,2004--Zhou-X-W--W--LAMMPS--ipr1,W,10,4379.415309178482,17.29793395184084
112,A1--Cu--fcc,2004--Zhou-X-W--W--LAMMPS--ipr2,W,10,4377.651193913744,5.7453893687713045
113,A1--Cu--fcc,2004--Zhou-X-W--Zr--LAMMPS--ipr1,Zr,10,1759.5058757618967,1.9587331580112801
114,A1--Cu--fcc,2004--Zhou-X-W--Zr--LAMMPS--ipr2,Zr,10,1758.3965082190487,1.812264532618387
115,A1--Cu--fcc,2005--Grochola-G--Au--LAMMPS--ipr1,Au,10,1151.6607933445714,1.2531663100351882
116,A1--Cu--fcc,2005--Mendelev-M-I--Al-Fe--LAMMPS--ipr1,Al,10,941.309739283682,0.9155706425309248
117,A1--Cu--fcc,2005--Mendelev-M-I--Al-Fe--LAMMPS--ipr1,Fe,0,,
118,A1--Cu--fcc,2006--Chamati-H--Fe--LAMMPS--ipr1,Fe,0,,
119,A1--Cu--fcc,2006--Sun-D-Y--Mg--LAMMPS--ipr1,Mg,0,,
120,A1--Cu--fcc,2006--Williams-P-L--Ag--LAMMPS--ipr1,Ag,10,1260.910021098903,0.7471498224740691
121,A1--Cu--fcc,2006--Williams-P-L--Cu-Ag--LAMMPS--ipr1,Ag,10,1262.1593851975363,1.3905416649673519
122,A1--Cu--fcc,2006--Williams-P-L--Cu-Ag--LAMMPS--ipr1,Cu,10,1321.8786536201055,1.0485629696873566
123,A1--Cu--fcc,2007--Mendelev-M-I--Cu-Zr--LAMMPS--ipr1,Cu,10,1354.9291840929877,0.7468140742817677
124,A1--Cu--fcc,2007--Mendelev-M-I--Cu-Zr--LAMMPS--ipr1,Zr,0,,
125,A1--Cu--fcc,2007--Mendelev-M-I--Zr-1--LAMMPS--ipr1,Zr,1,993.1341509195208,0.0
126,A1--Cu--fcc,2007--Mendelev-M-I--Zr-2--LAMMPS--ipr1,Zr,0,,
127,A1--Cu--fcc,2007--Mendelev-M-I--Zr-2--LAMMPS--ipr2,Zr,0,,
128,A1--Cu--fcc,2007--Mendelev-M-I--Zr-3--LAMMPS--ipr1,Zr,0,,
129,A1--Cu--fcc,2008--Fortini-A--Ru--LAMMPS--ipr1,Ru,0,,
130,A1--Cu--fcc,2008--Mendelev-M-I--Al--LAMMPS--ipr1,Al,10,926.4755514430628,0.5710339813379028
131,A1--Cu--fcc,2008--Mendelev-M-I--Cu--LAMMPS--ipr1,Cu,10,1354.1612204841563,0.743817540447812
132,A1--Cu--fcc,2008--Zhou-X-W--Pd-H--LAMMPS--ipr1,H,0,,
133,A1--Cu--fcc,2008--Zhou-X-W--Pd-H--LAMMPS--ipr1,Pd,10,1113.3985813443737,1.3626669230487716
134,A1--Cu--fcc,2009--Bonny-G--Fe-Cu-Ni--LAMMPS--ipr1,Cu,10,1324.1822871102881,0.8865766832070388
135,A1--Cu--fcc,2009--Bonny-G--Fe-Cu-Ni--LAMMPS--ipr1,Fe,0,,
136,A1--Cu--fcc,2009--Bonny-G--Fe-Cu-Ni--LAMMPS--ipr1,Ni,10,1624.000699343249,0.8164847070926025
137,A1--Cu--fcc,2009--Bonny-G--Fe-Ni--LAMMPS--ipr1,Ni,10,1623.3889232247843,1.173174664222631
138,A1--Cu--fcc,2009--Mendelev-M-I--Al-Mg--LAMMPS--ipr1,Al,10,925.2311574004265,0.8978699969810578
139,A1--Cu--fcc,2009--Mendelev-M-I--Al-Mg--LAMMPS--ipr1,Mg,0,,
140,A1--Cu--fcc,2009--Mendelev-M-I--Cu-Zr--LAMMPS--ipr1,Cu,10,1352.705482900296,0.941735323746827
141,A1--Cu--fcc,2009--Mendelev-M-I--Cu-Zr--LAMMPS--ipr1,Zr,0,,
142,A1--Cu--fcc,2009--Olsson-P-A-T--Fe--LAMMPS--ipr1,Fe,0,,
143,A1--Cu--fcc,2009--Purja-Pun-G-P--Ni-Al--LAMMPS--ipr1,Al,9,1041.334407454203,0.6618401879436944
144,A1--Cu--fcc,2009--Purja-Pun-G-P--Ni-Al--LAMMPS--ipr1,Ni,10,1698.6513244897365,1.0545282849380095
145,A1--Cu--fcc,2009--Wu-H-H--Cu-Ag--LAMMPS--ipr1,Ag,10,1261.6962090822853,1.0425044749954824
146,A1--Cu--fcc,2009--Wu-H-H--Cu-Ag--LAMMPS--ipr1,Cu,10,876.9674347159273,0.7542477566517423
147,A1--Cu--fcc,2009--Zhakhovskii-V-V--Al--LAMMPS--ipr2,Al,10,949.9375998393477,0.9167702303147461
148,A1--Cu--fcc,2009--Zhakhovskii-V-V--Au--LAMMPS--ipr2,Au,10,1336.8842467119807,1.5069921104312785
149,A1--Cu--fcc,2010--Malerba-L--Fe--LAMMPS--ipr1,Fe,0,,
150,A1--Cu--fcc,2010--Mendelev-M-I--fictional-Al-1--LAMMPS--ipr1,Al,10,534.7352377328627,0.35129961467449783
151,A1--Cu--fcc,2010--Mendelev-M-I--fictional-Al-2--LAMMPS--ipr1,Al,10,937.1830428903426,0.9819936978401682
152,A1--Cu--fcc,2010--Mendelev-M-I--fictional-Al-3--LAMMPS--ipr1,Al,10,938.4376286589234,1.3211204278093716
153,A1--Cu--fcc,2010--Olsson-P-A-T--Au--LAMMPS--ipr1,Au,10,1146.9921697206173,0.7794891493124954
154,A1--Cu--fcc,2010--Winey-J-M--Al--LAMMPS--ipr1,Al,10,844.266919066193,0.7444098960015628
155,A1--Cu--fcc,2011--Bonny-G--Fe-Ni-Cr--LAMMPS--ipr2,Cr,10,1961.5474320367207,1.3720626793646902
156,A1--Cu--fcc,2011--Bonny-G--Fe-Ni-Cr--LAMMPS--ipr2,Fe,10,1421.215760015364,1.3708433824343105
157,A1--Cu--fcc,2011--Bonny-G--Fe-Ni-Cr--LAMMPS--ipr2,Ni,10,1526.0747312480992,0.9381994445577598
158,A1--Cu--fcc,2011--Chiesa-S--Fe-33--LAMMPS--ipr1,Fe,0,,
159,A1--Cu--fcc,2012--Mendelev-M-I--Cu--LAMMPS--ipr1,Cu,10,1352.7725334273096,1.2581986724604775
160,A1--Cu--fcc,2012--Mendelev-M-I--Ni--LAMMPS--ipr1,Ni,10,1726.8648638915342,1.3338780052504617
161,A1--Cu--fcc,2012--Mendelev-M-I--Ni-Zr--LAMMPS--ipr1,Ni,10,1730.4866301941322,1.3058101984165993
162,A1--Cu--fcc,2012--Mendelev-M-I--Ni-Zr--LAMMPS--ipr1,Zr,0,,
163,A1--Cu--fcc,2012--Norman-G-E--Au--LAMMPS--ipr1,Au,10,1197.7852957556915,1.447059911571233
164,A1--Cu--fcc,2012--Proville-L--Fe--LAMMPS--ipr1,Fe,0,,
165,A1--Cu--fcc,2012--Purja-Pun-G-P--Co--LAMMPS--ipr1,Co,10,1893.8401919735527,1.1946237997389826
166,A1--Cu--fcc,2012--Schopf-D--Al-Mn-Pd--LAMMPS--ipr1,Al,10,317.8110176582488,0.3141540173015003
167,A1--Cu--fcc,2012--Smirnova-D-E--U--LAMMPS--ipr1,U,0,,
168,A1--Cu--fcc,2013--Agrawal-A--Be--LAMMPS--ipr1,Be,10,1169.014365557301,0.421637301712574
169,A1--Cu--fcc,2013--Bonny-G--Fe-Ni-Cr--LAMMPS--ipr1,Cr,10,1963.0730408171821,1.310773393130367
170,A1--Cu--fcc,2013--Bonny-G--Fe-Ni-Cr--LAMMPS--ipr1,Fe,10,1990.6803279020496,1.958159418370161
171,A1--Cu--fcc,2013--Bonny-G--Fe-Ni-Cr--LAMMPS--ipr1,Ni,10,1567.7021076182307,0.9005718787594862
172,A1--Cu--fcc,2013--Bonny-G--Fe-W--LAMMPS--ipr1,Fe,0,,
173,A1--Cu--fcc,2013--Bonny-G--Fe-W--LAMMPS--ipr1,W,0,,
174,A1--Cu--fcc,2013--Hale-L-M--Pd-Ag-H-Hybrid--LAMMPS--ipr1,Ag,10,1262.9640498185147,0.8157012638444837
175,A1--Cu--fcc,2013--Hale-L-M--Pd-Ag-H-Hybrid--LAMMPS--ipr1,H,0,,
176,A1--Cu--fcc,2013--Hale-L-M--Pd-Ag-H-Hybrid--LAMMPS--ipr1,Pd,10,1111.1230702556393,1.2856890222989565
177,A1--Cu--fcc,2013--Hale-L-M--Pd-Ag-H-Morse--LAMMPS--ipr1,Ag,10,1262.2290166217447,0.8750782258407644
178,A1--Cu--fcc,2013--Hale-L-M--Pd-Ag-H-Morse--LAMMPS--ipr1,H,0,,
179,A1--Cu--fcc,2013--Hale-L-M--Pd-Ag-H-Morse--LAMMPS--ipr1,Pd,10,1111.1230702556393,1.2856890222989563
180,A1--Cu--fcc,2013--Marinica-M-C--W-2--LAMMPS--ipr1,W,0,,
181,A1--Cu--fcc,2013--Marinica-M-C--W-3--LAMMPS--ipr1,W,0,,
182,A1--Cu--fcc,2013--Marinica-M-C--W-4--LAMMPS--ipr1,W,0,,
183,A1--Cu--fcc,2013--Onat-B--Cu-Ni--LAMMPS--ipr1,Cu,10,1276.5262280397487,1.1628295102238935
184,A1--Cu--fcc,2013--Onat-B--Cu-Ni--LAMMPS--ipr1,Ni,10,1546.2796459307483,1.7208222949136245
185,A1--Cu--fcc,2013--Onat-B--Cu-Ni--LAMMPS--ipr2,Cu,10,1277.396579745656,1.682507693574085
186,A1--Cu--fcc,2013--Onat-B--Cu-Ni--LAMMPS--ipr2,Ni,10,1546.4591451832475,1.0120893267862308
187,A1--Cu--fcc,2013--Smirnova-D-E--U-Mo-Xe--LAMMPS--ipr1,Mo,0,,
188,A1--Cu--fcc,2013--Smirnova-D-E--U-Mo-Xe--LAMMPS--ipr1,U,0,,
189,A1--Cu--fcc,2013--Smirnova-D-E--U-Mo-Xe--LAMMPS--ipr2,Mo,0,,
190,A1--Cu--fcc,2013--Smirnova-D-E--U-Mo-Xe--LAMMPS--ipr2,U,0,,
191,A1--Cu--fcc,2014--Bonny-G--W-H-He-1--LAMMPS--ipr1,W,1,1997.2797678485856,0.0
192,A1--Cu--fcc,2014--Bonny-G--W-H-He-2--LAMMPS--ipr1,W,1,1997.2797678485856,0.0
193,A1--Cu--fcc,2015--Borovikov-V--fictional-Cu-1--LAMMPS--ipr1,Cu,10,1347.738045915596,0.7648662740612231
194,A1--Cu--fcc,2015--Borovikov-V--fictional-Cu-2--LAMMPS--ipr1,Cu,10,1354.4322090862902,1.3967771194674268
195,A1--Cu--fcc,2015--Borovikov-V--fictional-Cu-3--LAMMPS--ipr1,Cu,10,1357.0089521827217,1.2937109096630715
196,A1--Cu--fcc,2015--Borovikov-V--fictional-Cu-4--LAMMPS--ipr1,Cu,10,1353.593735448561,0.888088076140102
197,A1--Cu--fcc,2015--Borovikov-V--fictional-Cu-5--LAMMPS--ipr1,Cu,10,1351.4615785546362,0.6957959115396007
198,A1--Cu--fcc,2015--Borovikov-V--fictional-Cu-6--LAMMPS--ipr1,Cu,10,1355.0043453953044,1.5441868057313335
199,A1--Cu--fcc,2015--Borovikov-V--fictional-Cu-7--LAMMPS--ipr1,Cu,10,1355.1798360333994,2.154727692312095
200,A1--Cu--fcc,2015--Mendelev-M-I--Al-Sm--LAMMPS--ipr1,Al,10,915.3709297733978,0.6135921225413388
201,A1--Cu--fcc,2015--Purja-Pun-G-P--Al-Co--LAMMPS--ipr1,Al,10,1041.7021571085747,1.1625951495015654
202,A1--Cu--fcc,2015--Purja-Pun-G-P--Al-Co--LAMMPS--ipr1,Co,10,1895.0982098680204,2.4289798754134986
203,A1--Cu--fcc,2015--Purja-Pun-G-P--Al-Co--LAMMPS--ipr2,Al,10,1042.2129394317928,1.3625006211179533
204,A1--Cu--fcc,2015--Purja-Pun-G-P--Al-Co--LAMMPS--ipr2,Co,10,1896.5551536755538,1.4904292226320086
